frame_id,type_name,type_id,obj_id,path_img,path_mask,x1,y1,x2,y2,height,width
6167,shipun,2,0,shipun\images\img_1123.jpg,shipun\masks\img_1123.png,466,385,1662,967,1536,2048
6168,shipun,2,0,shipun\images\img_1124.jpg,shipun\masks\img_1124.png,250,137,1296,1201,1202,1600
6169,shipun,2,0,shipun\images\img_1125.jpg,shipun\masks\img_1125.png,145,43,959,491,850,1100
6170,shipun,2,0,shipun\images\img_1126.jpg,shipun\masks\img_1126.png,324,230,1281,728,1119,1680
6171,shipun,2,0,shipun\images\img_1127.jpg,shipun\masks\img_1127.png,252,254,1867,1318,1763,2048
6173,shipun,2,0,shipun\images\img_1129.jpg,shipun\masks\img_1129.png,395,239,1491,813,1365,2048
6174,shipun,2,0,shipun\images\img_113.jpg,shipun\masks\img_113.png,58,24,338,490,500,375
6175,shipun,2,0,shipun\images\img_1130.jpg,shipun\masks\img_1130.png,623,389,2047,943,1362,2048
6176,shipun,2,0,shipun\images\img_1131.jpg,shipun\masks\img_1131.png,688,215,1519,1274,1536,2048
6177,shipun,2,0,shipun\images\img_1132.jpg,shipun\masks\img_1132.png,573,135,1735,1535,1536,2048
6178,shipun,2,0,shipun\images\img_1133.jpg,shipun\masks\img_1133.png,242,176,706,406,600,800
6179,shipun,2,0,shipun\images\img_1134.jpg,shipun\masks\img_1134.png,737,549,1680,1163,1536,2048
6180,shipun,2,0,shipun\images\img_1135.jpg,shipun\masks\img_1135.png,480,233,1964,1007,1415,2048
6181,shipun,2,0,shipun\images\img_1136.jpg,shipun\masks\img_1136.png,161,590,931,1297,2048,1152
6182,shipun,2,0,shipun\images\img_1137.jpg,shipun\masks\img_1137.png,250,250,869,1309,1464,1103
6183,shipun,2,0,shipun\images\img_1138.jpg,shipun\masks\img_1138.png,265,171,1106,620,951,1600
6186,shipun,2,0,shipun\images\img_1140.jpg,shipun\masks\img_1140.png,123,91,584,405,575,741
6187,shipun,2,0,shipun\images\img_1141.jpg,shipun\masks\img_1141.png,301,567,1535,1215,2048,1536
6188,shipun,2,0,shipun\images\img_1142.jpg,shipun\masks\img_1142.png,206,586,1069,1174,2048,1536
6189,shipun,2,0,shipun\images\img_1143.jpg,shipun\masks\img_1143.png,418,362,1699,998,1365,2048
6189,shipun,2,1,shipun\images\img_1143.jpg,shipun\masks\img_1143.png,573,172,1983,841,1365,2048
6191,shipun,2,0,shipun\images\img_1145.jpg,shipun\masks\img_1145.png,314,688,1397,1379,2048,1536
6192,shipun,2,0,shipun\images\img_1146.jpg,shipun\masks\img_1146.png,1222,454,1751,1535,1536,2048
6192,shipun,2,1,shipun\images\img_1146.jpg,shipun\masks\img_1146.png,23,0,223,200,1536,2048
6192,shipun,2,2,shipun\images\img_1146.jpg,shipun\masks\img_1146.png,275,113,366,192,1536,2048
6192,shipun,2,3,shipun\images\img_1146.jpg,shipun\masks\img_1146.png,205,81,281,138,1536,2048
6194,shipun,2,0,shipun\images\img_1148.jpg,shipun\masks\img_1148.png,411,84,1121,1021,1064,1600
6195,shipun,2,0,shipun\images\img_1149.jpg,shipun\masks\img_1149.png,145,927,1179,1463,2048,1536
6196,shipun,2,0,shipun\images\img_115.jpg,shipun\masks\img_115.png,66,72,213,272,500,300
6197,shipun,2,0,shipun\images\img_1150.jpg,shipun\masks\img_1150.png,423,23,2047,1364,1365,2048
6198,shipun,2,0,shipun\images\img_1151.jpg,shipun\masks\img_1151.png,424,294,1451,1505,1934,2048
6199,shipun,2,0,shipun\images\img_1152.jpg,shipun\masks\img_1152.png,760,534,1408,1469,2048,1782
6200,shipun,2,0,shipun\images\img_1153.jpg,shipun\masks\img_1153.png,277,528,1664,1242,1602,2048
6202,shipun,2,0,shipun\images\img_1155.jpg,shipun\masks\img_1155.png,587,110,1418,829,963,1600
6203,shipun,2,0,shipun\images\img_1156.jpg,shipun\masks\img_1156.png,465,146,1166,1528,1536,2048
6204,shipun,2,0,shipun\images\img_1157.jpg,shipun\masks\img_1157.png,37,360,1787,1138,1536,2048
6205,shipun,2,0,shipun\images\img_1158.jpg,shipun\masks\img_1158.png,354,238,1654,914,1491,2048
6206,shipun,2,0,shipun\images\img_1159.jpg,shipun\masks\img_1159.png,286,270,1599,1065,1066,1600
6207,shipun,2,0,shipun\images\img_116.jpg,shipun\masks\img_116.png,38,71,453,301,361,500
6208,shipun,2,0,shipun\images\img_1160.jpg,shipun\masks\img_1160.png,604,279,1491,1434,1536,2048
6209,shipun,2,0,shipun\images\img_1161.jpg,shipun\masks\img_1161.png,254,482,1350,1865,2048,2048
6211,shipun,2,0,shipun\images\img_1163.jpg,shipun\masks\img_1163.png,631,240,1231,1551,1812,2048
6212,shipun,2,0,shipun\images\img_1164.jpg,shipun\masks\img_1164.png,607,864,2016,1692,2048,2048
6213,shipun,2,0,shipun\images\img_1165.jpg,shipun\masks\img_1165.png,499,223,1924,1080,1365,2048
6214,shipun,2,0,shipun\images\img_1166.jpg,shipun\masks\img_1166.png,652,269,1168,1091,1536,2048
6216,shipun,2,0,shipun\images\img_1168.jpg,shipun\masks\img_1168.png,155,161,1950,1071,1362,2048
6217,shipun,2,0,shipun\images\img_1169.jpg,shipun\masks\img_1169.png,256,194,520,530,531,800
6219,shipun,2,0,shipun\images\img_1170.jpg,shipun\masks\img_1170.png,274,321,1123,780,1425,1900
6220,shipun,2,0,shipun\images\img_1171.jpg,shipun\masks\img_1171.png,244,188,652,359,531,800
6220,shipun,2,1,shipun\images\img_1171.jpg,shipun\masks\img_1171.png,82,312,159,366,531,800
6220,shipun,2,2,shipun\images\img_1171.jpg,shipun\masks\img_1171.png,655,317,710,368,531,800
6220,shipun,2,3,shipun\images\img_1171.jpg,shipun\masks\img_1171.png,572,347,667,400,531,800
6222,shipun,2,0,shipun\images\img_1173.jpg,shipun\masks\img_1173.png,96,106,759,455,534,800
6223,shipun,2,0,shipun\images\img_1174.jpg,shipun\masks\img_1174.png,177,91,387,245,273,409
6224,shipun,2,0,shipun\images\img_1175.jpg,shipun\masks\img_1175.png,114,99,550,461,533,800
6225,shipun,2,0,shipun\images\img_1176.jpg,shipun\masks\img_1176.png,162,69,799,501,600,800
6226,shipun,2,0,shipun\images\img_1177.jpg,shipun\masks\img_1177.png,185,114,999,749,750,1000
6227,shipun,2,0,shipun\images\img_1178.jpg,shipun\masks\img_1178.png,131,92,552,452,533,800
6228,shipun,2,0,shipun\images\img_1179.jpg,shipun\masks\img_1179.png,0,79,717,433,533,800
6229,shipun,2,0,shipun\images\img_118.jpg,shipun\masks\img_118.png,112,86,437,364,365,500
6230,shipun,2,0,shipun\images\img_1180.jpg,shipun\masks\img_1180.png,109,182,726,636,714,1000
6231,shipun,2,0,shipun\images\img_1181.jpg,shipun\masks\img_1181.png,206,186,859,452,561,1000
6231,shipun,2,1,shipun\images\img_1181.jpg,shipun\masks\img_1181.png,461,75,857,270,561,1000
6232,shipun,2,0,shipun\images\img_1182.jpg,shipun\masks\img_1182.png,74,209,590,480,541,800
6233,shipun,2,0,shipun\images\img_1183.jpg,shipun\masks\img_1183.png,454,202,672,488,750,1000
6234,shipun,2,0,shipun\images\img_1184.jpg,shipun\masks\img_1184.png,414,119,935,350,672,1000
6234,shipun,2,1,shipun\images\img_1184.jpg,shipun\masks\img_1184.png,176,166,455,473,672,1000
6235,shipun,2,0,shipun\images\img_1185.jpg,shipun\masks\img_1185.png,41,92,692,451,533,800
6236,shipun,2,0,shipun\images\img_1186.jpg,shipun\masks\img_1186.png,114,104,934,525,667,1000
6237,shipun,2,0,shipun\images\img_1187.jpg,shipun\masks\img_1187.png,72,123,600,514,586,665
6238,shipun,2,0,shipun\images\img_1188.jpg,shipun\masks\img_1188.png,248,42,731,273,533,799
6238,shipun,2,1,shipun\images\img_1188.jpg,shipun\masks\img_1188.png,0,139,283,409,533,799
6238,shipun,2,2,shipun\images\img_1188.jpg,shipun\masks\img_1188.png,364,318,496,417,533,799
6239,shipun,2,0,shipun\images\img_1189.jpg,shipun\masks\img_1189.png,484,207,999,568,667,1000
6240,shipun,2,0,shipun\images\img_119.jpg,shipun\masks\img_119.png,246,118,478,295,336,500
6240,shipun,2,1,shipun\images\img_119.jpg,shipun\masks\img_119.png,22,57,208,236,336,500
6241,shipun,2,0,shipun\images\img_1190.jpg,shipun\masks\img_1190.png,217,213,667,497,666,1000
6242,shipun,2,0,shipun\images\img_1191.jpg,shipun\masks\img_1191.png,204,45,579,495,545,800
6242,shipun,2,1,shipun\images\img_1191.jpg,shipun\masks\img_1191.png,550,0,799,383,545,800
6243,shipun,2,0,shipun\images\img_1192.jpg,shipun\masks\img_1192.png,208,212,759,419,533,800
6244,shipun,2,0,shipun\images\img_1193.jpg,shipun\masks\img_1193.png,0,78,740,599,600,802
6245,shipun,2,0,shipun\images\img_1194.jpg,shipun\masks\img_1194.png,205,29,602,509,533,800
6246,shipun,2,0,shipun\images\img_1195.jpg,shipun\masks\img_1195.png,318,414,542,687,1000,750
6247,shipun,2,0,shipun\images\img_1196.jpg,shipun\masks\img_1196.png,387,98,658,819,820,659
6247,shipun,2,1,shipun\images\img_1196.jpg,shipun\masks\img_1196.png,0,371,370,739,820,659
6248,shipun,2,0,shipun\images\img_1197.jpg,shipun\masks\img_1197.png,109,23,744,491,533,800
6249,shipun,2,0,shipun\images\img_1198.jpg,shipun\masks\img_1198.png,214,103,650,559,665,1000
6250,shipun,2,0,shipun\images\img_1199.jpg,shipun\masks\img_1199.png,279,102,806,666,667,1000
6251,shipun,2,0,shipun\images\img_12.jpg,shipun\masks\img_12.png,402,331,1429,913,1536,2048
6252,shipun,2,0,shipun\images\img_120.jpg,shipun\masks\img_120.png,0,2,282,210,213,283
6253,shipun,2,0,shipun\images\img_1200.jpg,shipun\masks\img_1200.png,213,172,754,712,839,1000
6254,shipun,2,0,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,770,183,999,457,667,1000
6254,shipun,2,1,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,858,53,999,432,667,1000
6254,shipun,2,2,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,271,399,431,464,667,1000
6254,shipun,2,3,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,49,370,179,465,667,1000
6254,shipun,2,4,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,545,337,751,453,667,1000
6254,shipun,2,5,shipun\images\img_1201.jpg,shipun\masks\img_1201.png,501,326,727,427,667,1000
6255,shipun,2,0,shipun\images\img_1202.jpg,shipun\masks\img_1202.png,326,179,867,472,690,1000
6255,shipun,2,1,shipun\images\img_1202.jpg,shipun\masks\img_1202.png,114,318,529,451,690,1000
6256,shipun,2,0,shipun\images\img_1203.jpg,shipun\masks\img_1203.png,223,146,514,565,600,800
6257,shipun,2,0,shipun\images\img_1204.jpg,shipun\masks\img_1204.png,52,126,710,900,1000,1000
6258,shipun,2,0,shipun\images\img_1205.jpg,shipun\masks\img_1205.png,135,232,631,573,1000,733
6259,shipun,2,0,shipun\images\img_1206.jpg,shipun\masks\img_1206.png,252,163,631,531,686,800
6260,shipun,2,0,shipun\images\img_1207.jpg,shipun\masks\img_1207.png,228,83,696,537,600,800
6261,shipun,2,0,shipun\images\img_1208.jpg,shipun\masks\img_1208.png,190,28,606,494,533,800
6262,shipun,2,0,shipun\images\img_1209.jpg,shipun\masks\img_1209.png,47,104,700,476,534,800
6263,shipun,2,0,shipun\images\img_121.jpg,shipun\masks\img_121.png,146,99,388,253,304,500
6263,shipun,2,1,shipun\images\img_121.jpg,shipun\masks\img_121.png,124,92,268,217,304,500
6264,shipun,2,0,shipun\images\img_1210.jpg,shipun\masks\img_1210.png,426,41,639,413,427,640
6264,shipun,2,1,shipun\images\img_1210.jpg,shipun\masks\img_1210.png,44,170,264,397,427,640
6265,shipun,2,0,shipun\images\img_1211.jpg,shipun\masks\img_1211.png,39,81,586,562,600,800
6267,shipun,2,0,shipun\images\img_1213.jpg,shipun\masks\img_1213.png,189,83,672,598,599,800
6269,shipun,2,0,shipun\images\img_1215.jpg,shipun\masks\img_1215.png,151,128,435,463,533,800
6270,shipun,2,0,shipun\images\img_1216.jpg,shipun\masks\img_1216.png,183,103,601,505,600,800
6271,shipun,2,0,shipun\images\img_1217.jpg,shipun\masks\img_1217.png,188,143,741,444,533,800
6272,shipun,2,0,shipun\images\img_1218.jpg,shipun\masks\img_1218.png,367,182,758,544,666,1000
6273,shipun,2,0,shipun\images\img_1219.jpg,shipun\masks\img_1219.png,384,179,719,407,533,800
6273,shipun,2,1,shipun\images\img_1219.jpg,shipun\masks\img_1219.png,103,174,394,419,533,800
6274,shipun,2,0,shipun\images\img_122.jpg,shipun\masks\img_122.png,339,307,972,710,917,1200
6275,shipun,2,0,shipun\images\img_1220.jpg,shipun\masks\img_1220.png,253,98,484,282,491,800
6276,shipun,2,0,shipun\images\img_1221.jpg,shipun\masks\img_1221.png,279,88,520,495,600,800
6277,shipun,2,0,shipun\images\img_1222.jpg,shipun\masks\img_1222.png,88,101,757,409,533,800
6278,shipun,2,0,shipun\images\img_1223.jpg,shipun\masks\img_1223.png,153,110,650,405,590,800
6279,shipun,2,0,shipun\images\img_1224.jpg,shipun\masks\img_1224.png,460,49,720,375,532,800
6279,shipun,2,1,shipun\images\img_1224.jpg,shipun\masks\img_1224.png,0,91,438,489,532,800
6280,shipun,2,0,shipun\images\img_1225.jpg,shipun\masks\img_1225.png,149,200,866,449,666,1000
6281,shipun,2,0,shipun\images\img_1226.jpg,shipun\masks\img_1226.png,217,144,728,454,533,800
6282,shipun,2,0,shipun\images\img_1227.jpg,shipun\masks\img_1227.png,125,282,849,999,1000,1000
6283,shipun,2,0,shipun\images\img_1228.jpg,shipun\masks\img_1228.png,160,185,939,749,750,1000
6284,shipun,2,0,shipun\images\img_1229.jpg,shipun\masks\img_1229.png,188,103,999,749,750,1000
6285,shipun,2,0,shipun\images\img_123.jpg,shipun\masks\img_123.png,88,175,1406,726,834,2048
6287,shipun,2,0,shipun\images\img_1231.jpg,shipun\masks\img_1231.png,134,123,597,600,601,800
6288,shipun,2,0,shipun\images\img_1232.jpg,shipun\masks\img_1232.png,255,123,840,782,891,1000
6289,shipun,2,0,shipun\images\img_1233.jpg,shipun\masks\img_1233.png,117,154,609,522,667,1000
6290,shipun,2,0,shipun\images\img_1234.jpg,shipun\masks\img_1234.png,224,105,691,399,533,800
6291,shipun,2,0,shipun\images\img_1235.jpg,shipun\masks\img_1235.png,159,224,950,564,666,1000
6292,shipun,2,0,shipun\images\img_1236.jpg,shipun\masks\img_1236.png,391,376,759,466,750,1000
6292,shipun,2,1,shipun\images\img_1236.jpg,shipun\masks\img_1236.png,118,259,943,424,750,1000
6293,shipun,2,0,shipun\images\img_1237.jpg,shipun\masks\img_1237.png,179,172,747,506,533,800
6294,shipun,2,0,shipun\images\img_1238.jpg,shipun\masks\img_1238.png,114,77,699,365,432,768
6295,shipun,2,0,shipun\images\img_1239.jpg,shipun\masks\img_1239.png,257,88,757,659,750,1000
6296,shipun,2,0,shipun\images\img_124.jpg,shipun\masks\img_124.png,202,267,860,896,1234,1234
6297,shipun,2,0,shipun\images\img_1240.jpg,shipun\masks\img_1240.png,212,129,697,394,533,800
6298,shipun,2,0,shipun\images\img_1241.jpg,shipun\masks\img_1241.png,0,51,999,665,666,1000
6300,shipun,2,0,shipun\images\img_1243.jpg,shipun\masks\img_1243.png,130,60,799,532,533,800
6301,shipun,2,0,shipun\images\img_1244.jpg,shipun\masks\img_1244.png,132,190,657,612,750,1000
6302,shipun,2,0,shipun\images\img_1245.jpg,shipun\masks\img_1245.png,262,318,528,590,600,800
6302,shipun,2,1,shipun\images\img_1245.jpg,shipun\masks\img_1245.png,398,0,712,599,600,800
6303,shipun,2,0,shipun\images\img_1246.jpg,shipun\masks\img_1246.png,94,58,535,599,600,800
6304,shipun,2,0,shipun\images\img_1247.jpg,shipun\masks\img_1247.png,180,77,556,373,600,800
6305,shipun,2,0,shipun\images\img_1248.jpg,shipun\masks\img_1248.png,266,134,635,462,533,800
6306,shipun,2,0,shipun\images\img_1249.jpg,shipun\masks\img_1249.png,176,169,704,416,534,800
6306,shipun,2,1,shipun\images\img_1249.jpg,shipun\masks\img_1249.png,299,224,726,387,534,800
6307,shipun,2,0,shipun\images\img_125.jpg,shipun\masks\img_125.png,765,555,1368,806,1125,1600
6307,shipun,2,1,shipun\images\img_125.jpg,shipun\masks\img_125.png,265,287,713,868,1125,1600
6309,shipun,2,0,shipun\images\img_1251.jpg,shipun\masks\img_1251.png,227,135,460,485,531,800
6310,shipun,2,0,shipun\images\img_1252.jpg,shipun\masks\img_1252.png,115,49,573,342,534,800
6311,shipun,2,0,shipun\images\img_1253.jpg,shipun\masks\img_1253.png,189,281,560,552,750,1000
6312,shipun,2,0,shipun\images\img_1254.jpg,shipun\masks\img_1254.png,0,83,549,532,533,800
6313,shipun,2,0,shipun\images\img_1255.jpg,shipun\masks\img_1255.png,31,34,674,555,600,800
6314,shipun,2,0,shipun\images\img_1256.jpg,shipun\masks\img_1256.png,217,184,890,441,667,1000
6315,shipun,2,0,shipun\images\img_1257.jpg,shipun\masks\img_1257.png,132,178,539,346,533,800
6316,shipun,2,0,shipun\images\img_1258.jpg,shipun\masks\img_1258.png,92,225,610,479,800,695
6317,shipun,2,0,shipun\images\img_1259.jpg,shipun\masks\img_1259.png,0,49,529,532,533,800
6318,shipun,2,0,shipun\images\img_126.jpg,shipun\masks\img_126.png,178,91,981,461,853,1280
6319,shipun,2,0,shipun\images\img_1260.jpg,shipun\masks\img_1260.png,60,178,799,416,533,800
6320,shipun,2,0,shipun\images\img_1261.jpg,shipun\masks\img_1261.png,0,109,840,534,750,1000
6321,shipun,2,0,shipun\images\img_1262.jpg,shipun\masks\img_1262.png,76,115,585,484,534,800
6321,shipun,2,1,shipun\images\img_1262.jpg,shipun\masks\img_1262.png,487,182,736,441,534,800
6322,shipun,2,0,shipun\images\img_1263.jpg,shipun\masks\img_1263.png,134,75,666,517,800,727
6323,shipun,2,0,shipun\images\img_1264.jpg,shipun\masks\img_1264.png,157,127,799,457,599,800
6325,shipun,2,0,shipun\images\img_1266.jpg,shipun\masks\img_1266.png,66,147,726,596,751,1000
6326,shipun,2,0,shipun\images\img_1267.jpg,shipun\masks\img_1267.png,209,72,567,457,600,800
6327,shipun,2,0,shipun\images\img_1268.jpg,shipun\masks\img_1268.png,118,93,766,532,533,800
6328,shipun,2,0,shipun\images\img_1269.jpg,shipun\masks\img_1269.png,93,80,342,444,486,620
6329,shipun,2,0,shipun\images\img_127.jpg,shipun\masks\img_127.png,302,288,1680,1083,1365,2048
6330,shipun,2,0,shipun\images\img_1270.jpg,shipun\masks\img_1270.png,177,143,799,389,533,800
6331,shipun,2,0,shipun\images\img_1271.jpg,shipun\masks\img_1271.png,317,148,662,661,662,1000
6334,shipun,2,0,shipun\images\img_1274.jpg,shipun\masks\img_1274.png,18,176,563,401,533,800
6335,shipun,2,0,shipun\images\img_1275.jpg,shipun\masks\img_1275.png,350,121,953,573,750,1000
6336,shipun,2,0,shipun\images\img_1276.jpg,shipun\masks\img_1276.png,14,211,799,421,599,800
6336,shipun,2,1,shipun\images\img_1276.jpg,shipun\masks\img_1276.png,259,31,799,265,599,800
6337,shipun,2,0,shipun\images\img_1277.jpg,shipun\masks\img_1277.png,168,125,548,387,600,800
6338,shipun,2,0,shipun\images\img_1278.jpg,shipun\masks\img_1278.png,262,11,566,584,622,800
6339,shipun,2,0,shipun\images\img_1279.jpg,shipun\masks\img_1279.png,0,96,692,533,534,800
6340,shipun,2,0,shipun\images\img_128.jpg,shipun\masks\img_128.png,467,466,1830,1481,1536,2048
6341,shipun,2,0,shipun\images\img_1280.jpg,shipun\masks\img_1280.png,186,152,727,532,533,800
6342,shipun,2,0,shipun\images\img_1281.jpg,shipun\masks\img_1281.png,157,161,729,395,553,800
6343,shipun,2,0,shipun\images\img_1282.jpg,shipun\masks\img_1282.png,57,0,668,468,534,800
6344,shipun,2,0,shipun\images\img_1283.jpg,shipun\masks\img_1283.png,262,39,530,488,533,800
6345,shipun,2,0,shipun\images\img_1284.jpg,shipun\masks\img_1284.png,64,105,660,652,750,1000
6346,shipun,2,0,shipun\images\img_1285.jpg,shipun\masks\img_1285.png,172,179,571,531,800,572
6347,shipun,2,0,shipun\images\img_1286.jpg,shipun\masks\img_1286.png,71,135,712,436,705,909
6348,shipun,2,0,shipun\images\img_1287.jpg,shipun\masks\img_1287.png,184,185,761,514,666,1000
6349,shipun,2,0,shipun\images\img_1288.jpg,shipun\masks\img_1288.png,148,198,811,816,1000,987
6350,shipun,2,0,shipun\images\img_1289.jpg,shipun\masks\img_1289.png,294,398,817,663,750,1000
6351,shipun,2,0,shipun\images\img_129.jpg,shipun\masks\img_129.png,847,211,1917,996,1536,2048
6352,shipun,2,0,shipun\images\img_1290.jpg,shipun\masks\img_1290.png,85,37,795,542,651,1000
6353,shipun,2,0,shipun\images\img_1291.jpg,shipun\masks\img_1291.png,0,125,729,551,750,1000
6355,shipun,2,0,shipun\images\img_1293.jpg,shipun\masks\img_1293.png,264,182,511,594,600,800
6355,shipun,2,1,shipun\images\img_1293.jpg,shipun\masks\img_1293.png,82,173,286,565,600,800
6356,shipun,2,0,shipun\images\img_1294.jpg,shipun\masks\img_1294.png,134,175,802,487,668,1000
6357,shipun,2,0,shipun\images\img_1295.jpg,shipun\masks\img_1295.png,136,83,690,597,598,800
6358,shipun,2,0,shipun\images\img_1296.jpg,shipun\masks\img_1296.png,66,126,809,665,666,1000
6359,shipun,2,0,shipun\images\img_1297.jpg,shipun\masks\img_1297.png,141,101,594,484,555,800
6360,shipun,2,0,shipun\images\img_1298.jpg,shipun\masks\img_1298.png,381,38,851,433,666,1000
6360,shipun,2,1,shipun\images\img_1298.jpg,shipun\masks\img_1298.png,95,348,467,621,666,1000
6361,shipun,2,0,shipun\images\img_1299.jpg,shipun\masks\img_1299.png,186,123,684,532,533,800
6362,shipun,2,0,shipun\images\img_13.jpg,shipun\masks\img_13.png,188,115,2047,1535,1536,2048
6363,shipun,2,0,shipun\images\img_130.jpg,shipun\masks\img_130.png,578,461,1394,1009,1365,2048
6364,shipun,2,0,shipun\images\img_1300.jpg,shipun\masks\img_1300.png,340,335,656,528,795,1000
6365,shipun,2,0,shipun\images\img_1301.jpg,shipun\masks\img_1301.png,116,64,390,429,525,800
6366,shipun,2,0,shipun\images\img_1302.jpg,shipun\masks\img_1302.png,121,168,746,581,750,1000
6368,shipun,2,0,shipun\images\img_1304.jpg,shipun\masks\img_1304.png,46,41,304,331,400,400
6369,shipun,2,0,shipun\images\img_1305.jpg,shipun\masks\img_1305.png,75,188,999,659,1000,1000
6369,shipun,2,1,shipun\images\img_1305.jpg,shipun\masks\img_1305.png,203,122,322,206,1000,1000
6371,shipun,2,0,shipun\images\img_1307.jpg,shipun\masks\img_1307.png,49,28,913,790,793,1000
6372,shipun,2,0,shipun\images\img_1308.jpg,shipun\masks\img_1308.png,15,168,438,695,800,534
6373,shipun,2,0,shipun\images\img_1309.jpg,shipun\masks\img_1309.png,179,21,441,486,533,800
6373,shipun,2,1,shipun\images\img_1309.jpg,shipun\masks\img_1309.png,415,249,799,531,533,800
6377,shipun,2,0,shipun\images\img_1312.jpg,shipun\masks\img_1312.png,232,33,631,495,533,800
6378,shipun,2,0,shipun\images\img_1313.jpg,shipun\masks\img_1313.png,101,136,680,403,581,776
6380,shipun,2,0,shipun\images\img_1315.jpg,shipun\masks\img_1315.png,170,38,705,530,533,800
6381,shipun,2,0,shipun\images\img_1316.jpg,shipun\masks\img_1316.png,324,234,741,749,750,1000
6382,shipun,2,0,shipun\images\img_1317.jpg,shipun\masks\img_1317.png,513,420,892,531,750,1000
6382,shipun,2,1,shipun\images\img_1317.jpg,shipun\masks\img_1317.png,109,381,412,549,750,1000
6383,shipun,2,0,shipun\images\img_1318.jpg,shipun\masks\img_1318.png,272,85,522,508,603,800
6384,shipun,2,0,shipun\images\img_1319.jpg,shipun\masks\img_1319.png,180,367,736,895,1000,784
6385,shipun,2,0,shipun\images\img_132.jpg,shipun\masks\img_132.png,318,704,1521,1294,2048,1605
6386,shipun,2,0,shipun\images\img_1320.jpg,shipun\masks\img_1320.png,326,264,638,487,640,800
6386,shipun,2,1,shipun\images\img_1320.jpg,shipun\masks\img_1320.png,42,78,466,464,640,800
6386,shipun,2,2,shipun\images\img_1320.jpg,shipun\masks\img_1320.png,76,396,341,572,640,800
6387,shipun,2,0,shipun\images\img_1321.jpg,shipun\masks\img_1321.png,341,137,566,407,533,800
6388,shipun,2,0,shipun\images\img_1322.jpg,shipun\masks\img_1322.png,258,9,838,666,667,1000
6389,shipun,2,0,shipun\images\img_1323.jpg,shipun\masks\img_1323.png,300,335,656,581,1000,767
6389,shipun,2,1,shipun\images\img_1323.jpg,shipun\masks\img_1323.png,167,133,644,846,1000,767
6390,shipun,2,0,shipun\images\img_1324.jpg,shipun\masks\img_1324.png,0,133,554,589,750,1000
6391,shipun,2,0,shipun\images\img_1325.jpg,shipun\masks\img_1325.png,225,175,749,649,937,1000
6392,shipun,2,0,shipun\images\img_1326.jpg,shipun\masks\img_1326.png,144,163,574,422,533,800
6393,shipun,2,0,shipun\images\img_1327.jpg,shipun\masks\img_1327.png,278,81,639,603,668,1000
6394,shipun,2,0,shipun\images\img_1328.jpg,shipun\masks\img_1328.png,0,0,626,417,666,1000
6396,shipun,2,0,shipun\images\img_133.jpg,shipun\masks\img_133.png,534,487,1233,886,1524,1737
6398,shipun,2,0,shipun\images\img_1331.jpg,shipun\masks\img_1331.png,531,418,1739,1057,1536,2048
6399,shipun,2,0,shipun\images\img_1332.jpg,shipun\masks\img_1332.png,440,322,1442,1182,1536,2048
6400,shipun,2,0,shipun\images\img_1333.jpg,shipun\masks\img_1333.png,134,107,1173,1151,1152,2048
6401,shipun,2,0,shipun\images\img_1334.jpg,shipun\masks\img_1334.png,244,161,695,631,800,850
6402,shipun,2,0,shipun\images\img_1335.jpg,shipun\masks\img_1335.png,82,16,412,695,696,481
6403,shipun,2,0,shipun\images\img_1336.jpg,shipun\masks\img_1336.png,306,450,1996,1044,1463,2048
6405,shipun,2,0,shipun\images\img_1338.jpg,shipun\masks\img_1338.png,475,172,1309,1359,1360,2048
6406,shipun,2,0,shipun\images\img_1339.jpg,shipun\masks\img_1339.png,667,446,1882,943,1365,2048
6407,shipun,2,0,shipun\images\img_134.jpg,shipun\masks\img_134.png,0,140,1533,1242,1536,2048
6408,shipun,2,0,shipun\images\img_1340.jpg,shipun\masks\img_1340.png,372,314,852,530,768,1024
6409,shipun,2,0,shipun\images\img_1341.jpg,shipun\masks\img_1341.png,385,371,1364,1477,2048,1365
6410,shipun,2,0,shipun\images\img_1342.jpg,shipun\masks\img_1342.png,131,247,629,522,768,960
6411,shipun,2,0,shipun\images\img_1343.jpg,shipun\masks\img_1343.png,477,470,1648,969,1588,2048
6412,shipun,2,0,shipun\images\img_1344.jpg,shipun\masks\img_1344.png,241,364,1546,912,1365,2048
6413,shipun,2,0,shipun\images\img_1345.jpg,shipun\masks\img_1345.png,481,413,1674,1239,1537,2048
6414,shipun,2,0,shipun\images\img_1346.jpg,shipun\masks\img_1346.png,113,219,1242,930,1536,2048
6415,shipun,2,0,shipun\images\img_1347.jpg,shipun\masks\img_1347.png,723,395,1900,1638,2048,2048
6415,shipun,2,1,shipun\images\img_1347.jpg,shipun\masks\img_1347.png,175,911,1009,1570,2048,2048
6416,shipun,2,0,shipun\images\img_1348.jpg,shipun\masks\img_1348.png,355,339,1587,1180,1430,2048
6417,shipun,2,0,shipun\images\img_1349.jpg,shipun\masks\img_1349.png,701,321,1508,1393,1536,2048
6418,shipun,2,0,shipun\images\img_135.jpg,shipun\masks\img_135.png,288,229,1012,486,781,1120
