name,conf,x1,y1,x2,y2,path_img,true_label
maliy,0.4865134,131,30,336,307,maliy\images\3723624240.jpg,maliy
shipun,0.11520717,315,0,409,175,maliy\images\3723624240.jpg,maliy
klikun,0.92003626,60,139,566,474,maliy\images\3723885946.jpg,maliy
maliy,0.8064557,442,259,640,422,maliy\images\3723965892.jpg,maliy
maliy,0.4862551,226,259,367,428,maliy\images\3723965892.jpg,maliy
klikun,0.35542703,225,259,367,429,maliy\images\3723965892.jpg,maliy
maliy,0.84508145,623,332,640,503,maliy\images\3724034598.jpg,maliy
maliy,0.60512483,116,355,315,539,maliy\images\3724034598.jpg,maliy
klikun,0.49533084,117,355,314,540,maliy\images\3724034598.jpg,maliy
maliy,0.85361844,84,395,320,523,maliy\images\3724071158.jpg,maliy
shipun,0.6656232,599,393,640,528,maliy\images\3724071158.jpg,maliy
maliy,0.4482858,597,395,640,528,maliy\images\3724071158.jpg,maliy
klikun,0.11944555,82,394,321,523,maliy\images\3724071158.jpg,maliy
klikun,0.10142264,596,392,640,528,maliy\images\3724071158.jpg,maliy
maliy,0.9542963,280,248,533,397,maliy\images\3724112091.jpg,maliy
maliy,0.93580616,556,217,640,402,maliy\images\3724112091.jpg,maliy
maliy,0.9351968,688,240,640,411,maliy\images\3724112091.jpg,maliy
maliy,0.8892298,787,289,640,387,maliy\images\3724112091.jpg,maliy
maliy,0.87785095,49,327,260,425,maliy\images\3724112091.jpg,maliy
maliy,0.9481997,235,204,640,603,maliy\images\3726228856.jpg,maliy
maliy,0.9716536,399,167,635,573,maliy\images\3727490799.jpg,maliy
maliy,0.883091,193,170,425,376,maliy\images\3727580511.jpg,maliy
maliy,0.8557112,658,227,640,378,maliy\images\3727580511.jpg,maliy
maliy,0.8459015,704,297,640,373,maliy\images\3727580511.jpg,maliy
klikun,0.10809113,190,169,427,381,maliy\images\3727580511.jpg,maliy
shipun,0.41205904,271,217,640,554,maliy\images\3727612778.jpg,maliy
maliy,0.7968031,113,267,397,399,maliy\images\3727781755.jpg,maliy
maliy,0.74119663,62,182,359,323,maliy\images\3727781755.jpg,maliy
shipun,0.7169733,575,154,640,363,maliy\images\3727781755.jpg,maliy
maliy,0.9023304,194,319,328,401,maliy\images\3728100794.jpg,maliy
maliy,0.29706207,557,368,636,422,maliy\images\3728100794.jpg,maliy
maliy,0.93924195,229,152,545,455,maliy\images\3728142495.jpg,maliy
maliy,0.54273486,521,189,640,396,maliy\images\3728142495.jpg,maliy
maliy,0.62612754,368,281,629,558,maliy\images\3728198502.jpg,maliy
maliy,0.17102364,0,242,88,497,maliy\images\3728198502.jpg,maliy
klikun,0.1451806,364,280,629,560,maliy\images\3728198502.jpg,maliy
maliy,0.7072584,649,418,640,640,maliy\images\3728236128.jpg,maliy
maliy,0.5863366,211,379,640,640,maliy\images\3728236128.jpg,maliy
maliy,0.9457045,489,326,640,576,maliy\images\3728307414.jpg,maliy
maliy,0.9257576,255,307,564,551,maliy\images\3728307414.jpg,maliy
klikun,0.13861138,489,326,640,577,maliy\images\3728307414.jpg,maliy
klikun,0.10856504,253,307,580,553,maliy\images\3728307414.jpg,maliy
maliy,0.95955515,87,219,271,342,maliy\images\3728481180.jpg,maliy
maliy,0.95412666,379,201,553,340,maliy\images\3728481180.jpg,maliy
maliy,0.57062817,300,371,353,460,maliy\images\3728481180.jpg,maliy
maliy,0.10272337,159,369,353,461,maliy\images\3728481180.jpg,maliy
maliy,0.63224167,119,228,498,521,maliy\images\3728879542.jpg,maliy
maliy,0.61816883,281,399,461,582,maliy\images\3728879542.jpg,maliy
maliy,0.95058477,353,146,640,406,maliy\images\3728880168.jpg,maliy
maliy,0.8937606,495,316,613,436,maliy\images\3728922220.jpg,maliy
maliy,0.8591855,754,353,640,486,maliy\images\3728922220.jpg,maliy
maliy,0.83411884,80,404,228,481,maliy\images\3728922220.jpg,maliy
maliy,0.7687088,164,329,282,473,maliy\images\3728922220.jpg,maliy
maliy,0.44037405,836,153,640,194,maliy\images\3728922220.jpg,maliy
maliy,0.86139745,250,355,640,503,maliy\images\3729247256.jpg,maliy
maliy,0.9035555,267,256,626,501,maliy\images\3729524855.jpg,maliy
maliy,0.787754,648,378,640,533,maliy\images\3729524855.jpg,maliy
maliy,0.53422046,171,306,394,418,maliy\images\3729524855.jpg,maliy
maliy,0.25600445,7,370,278,516,maliy\images\3729524855.jpg,maliy
maliy,0.25168633,0,230,85,504,maliy\images\3729524855.jpg,maliy
klikun,0.45841676,56,116,640,640,maliy\images\3729805203.jpg,maliy
maliy,0.9501162,168,440,498,640,maliy\images\3729873791.jpg,maliy
maliy,0.8211223,454,400,640,640,maliy\images\3729873791.jpg,maliy
maliy,0.16011062,333,286,541,640,maliy\images\3729873791.jpg,maliy
maliy,0.7797356,189,196,473,402,maliy\images\3729935683.jpg,maliy
maliy,0.48969153,308,198,589,322,maliy\images\3729935683.jpg,maliy
shipun,0.3731468,321,274,640,381,maliy\images\3729935683.jpg,maliy
maliy,0.26161906,337,276,640,379,maliy\images\3729935683.jpg,maliy
shipun,0.254971,309,196,598,324,maliy\images\3729935683.jpg,maliy
maliy,0.88699526,438,369,640,537,maliy\images\3731454344.jpg,maliy
maliy,0.9543103,344,187,490,465,maliy\images\3731902765.jpg,maliy
maliy,0.93996775,580,123,640,444,maliy\images\3731902765.jpg,maliy
maliy,0.9169985,102,123,363,515,maliy\images\3731902765.jpg,maliy
maliy,0.94326276,536,164,640,415,maliy\images\3731981589.jpg,maliy
maliy,0.9124483,301,224,614,452,maliy\images\3731981589.jpg,maliy
maliy,0.75877184,197,247,453,399,maliy\images\3731981589.jpg,maliy
maliy,0.8146305,74,333,284,395,maliy\images\3732137227.jpg,maliy
maliy,0.80064976,166,173,403,387,maliy\images\3732137227.jpg,maliy
maliy,0.7566858,489,327,640,426,maliy\images\3732137227.jpg,maliy
klikun,0.11020153,488,323,640,430,maliy\images\3732137227.jpg,maliy
maliy,0.9056389,140,90,259,227,maliy\images\3732681011.jpg,maliy
maliy,0.9612242,244,134,640,575,maliy\images\3732694424.jpg,maliy
maliy,0.93686765,366,248,519,467,maliy\images\3732901205.jpg,maliy
maliy,0.37985644,235,286,412,424,maliy\images\3732901205.jpg,maliy
maliy,0.7504923,24,339,200,453,maliy\images\3733022863.jpg,maliy
maliy,0.73714936,273,338,508,601,maliy\images\3733022863.jpg,maliy
maliy,0.7343383,290,211,381,401,maliy\images\3733022863.jpg,maliy
maliy,0.6679243,329,267,500,412,maliy\images\3733022863.jpg,maliy
maliy,0.6674465,153,279,300,395,maliy\images\3733022863.jpg,maliy
klikun,0.5942259,494,302,640,570,maliy\images\3733022863.jpg,maliy
maliy,0.5753045,717,322,640,548,maliy\images\3733022863.jpg,maliy
maliy,0.36932284,494,304,640,576,maliy\images\3733022863.jpg,maliy
klikun,0.34784976,716,323,640,553,maliy\images\3733022863.jpg,maliy
klikun,0.292794,288,212,380,401,maliy\images\3733022863.jpg,maliy
klikun,0.24689606,328,264,502,413,maliy\images\3733022863.jpg,maliy
maliy,0.18032177,0,494,45,553,maliy\images\3733022863.jpg,maliy
maliy,0.12123876,42,338,141,382,maliy\images\3733022863.jpg,maliy
klikun,0.120177776,154,279,302,395,maliy\images\3733022863.jpg,maliy
maliy,0.85955435,471,204,640,568,maliy\images\3733052515.jpg,maliy
shipun,0.62664455,162,324,574,579,maliy\images\3733052515.jpg,maliy
maliy,0.10379558,145,325,578,578,maliy\images\3733052515.jpg,maliy
maliy,0.679201,197,249,447,384,maliy\images\3733196266.jpg,maliy
maliy,0.55719477,541,446,640,553,maliy\images\3733196266.jpg,maliy
klikun,0.32427964,541,442,640,557,maliy\images\3733196266.jpg,maliy
klikun,0.14563915,194,245,449,388,maliy\images\3733196266.jpg,maliy
maliy,0.95050186,390,159,640,316,maliy\images\3733206074.jpg,maliy
maliy,0.95758265,191,131,609,327,maliy\images\3733239243.jpg,maliy
maliy,0.6829205,56,332,640,640,maliy\images\3733290881.jpg,maliy
maliy,0.6893653,467,375,640,533,maliy\images\3784913391.jpg,maliy
maliy,0.5756727,873,224,640,441,maliy\images\3784913391.jpg,maliy
maliy,0.5745471,1532,108,640,308,maliy\images\3784913391.jpg,maliy
maliy,0.5675944,44,504,378,640,maliy\images\3784913391.jpg,maliy
maliy,0.4700538,936,560,640,640,maliy\images\3784913391.jpg,maliy
klikun,0.4429365,49,507,369,640,maliy\images\3784913391.jpg,maliy
klikun,0.38060945,467,377,640,533,maliy\images\3784913391.jpg,maliy
klikun,0.33944046,1539,114,640,309,maliy\images\3784913391.jpg,maliy
klikun,0.30819845,942,562,640,640,maliy\images\3784913391.jpg,maliy
maliy,0.3081293,1254,565,640,640,maliy\images\3784913391.jpg,maliy
klikun,0.2781282,876,224,640,440,maliy\images\3784913391.jpg,maliy
klikun,0.23238105,1249,562,640,640,maliy\images\3784913391.jpg,maliy
maliy,0.8797235,187,959,420,640,maliy\images\3802383785.jpg,maliy
maliy,0.87466425,1395,968,640,640,maliy\images\3802383785.jpg,maliy
maliy,0.7615207,1306,901,640,640,maliy\images\3802383785.jpg,maliy
maliy,0.19136517,1455,959,640,640,maliy\images\3802383785.jpg,maliy
shipun,0.84526956,283,91,546,579,maliy\images\3822195531.jpg,maliy
maliy,0.8883639,175,245,490,428,maliy\images\3822201481.jpg,maliy
maliy,0.9611362,363,196,640,424,maliy\images\3822310664.jpg,maliy
maliy,0.8888658,572,316,640,516,maliy\images\3822916891.jpg,maliy
klikun,0.8411048,76,374,305,510,maliy\images\3822916891.jpg,maliy
maliy,0.8194749,634,220,640,428,maliy\images\3822916891.jpg,maliy
klikun,0.76414865,293,315,517,559,maliy\images\3822916891.jpg,maliy
maliy,0.23522276,293,314,514,559,maliy\images\3822916891.jpg,maliy
klikun,0.10434979,575,311,640,518,maliy\images\3822916891.jpg,maliy
maliy,0.94214314,181,199,291,348,maliy\images\3822990552.jpg,maliy
maliy,0.6242085,666,299,640,373,maliy\images\3822990552.jpg,maliy
shipun,0.11741095,665,299,640,378,maliy\images\3822990552.jpg,maliy
maliy,0.86044735,31,316,343,532,maliy\images\3823054694.jpg,maliy
maliy,0.56899095,176,379,639,558,maliy\images\3823054694.jpg,maliy
maliy,0.39363474,458,421,640,534,maliy\images\3823054694.jpg,maliy
maliy,0.93860155,471,497,640,640,maliy\images\3902848568.jpg,maliy
klikun,0.17252457,1270,1412,640,640,maliy\images\3902848568.jpg,maliy
maliy,0.15866889,1272,1416,640,640,maliy\images\3902848568.jpg,maliy
maliy,0.8745319,176,205,501,404,maliy\images\3903962900.jpg,maliy
klikun,0.11683438,174,206,503,405,maliy\images\3903962900.jpg,maliy
maliy,0.91780347,496,187,640,321,maliy\images\3904023851.jpg,maliy
maliy,0.883915,204,262,346,375,maliy\images\3904023851.jpg,maliy
maliy,0.88045114,311,246,507,375,maliy\images\3904023851.jpg,maliy
maliy,0.55703634,770,233,640,333,maliy\images\3904023851.jpg,maliy
maliy,0.91590255,936,304,640,640,maliy\images\3915551571.jpg,maliy
maliy,0.8866872,230,603,640,640,maliy\images\3915551571.jpg,maliy
maliy,0.1977277,826,256,640,640,maliy\images\3915551571.jpg,maliy
maliy,0.8627367,1036,540,640,640,maliy\images\3925120197.jpg,maliy
klikun,0.64291227,1228,875,640,640,maliy\images\3963572169.jpg,maliy
maliy,0.47597712,500,972,640,640,maliy\images\3963572169.jpg,maliy
shipun,0.44260675,500,972,640,640,maliy\images\3963572169.jpg,maliy
klikun,0.359253,500,969,640,640,maliy\images\3963572169.jpg,maliy
maliy,0.18028423,1232,877,640,640,maliy\images\3963572169.jpg,maliy
klikun,0.90575653,427,484,640,640,maliy\images\3966558024.jpg,maliy
klikun,0.87579626,148,166,433,640,maliy\images\3979081485.jpg,maliy
klikun,0.78303397,60,203,640,640,maliy\images\3979118474.jpg,maliy
klikun,0.522276,415,337,640,640,maliy\images\3979118474.jpg,maliy
shipun,0.42013666,411,336,640,640,maliy\images\3979118474.jpg,maliy
maliy,0.79355466,109,175,610,428,maliy\images\3995662113.jpg,maliy
klikun,0.102072164,105,172,607,428,maliy\images\3995662113.jpg,maliy
shipun,0.5212767,12,290,640,640,maliy\images\3997653626.jpg,maliy
maliy,0.1457867,65,286,640,640,maliy\images\3997653626.jpg,maliy
maliy,0.86066496,217,167,555,318,maliy\images\3997656043.jpg,maliy
klikun,0.7532209,895,410,640,640,maliy\images\4011545852.jpg,maliy
klikun,0.5057886,796,29,640,640,maliy\images\4011616991.jpg,maliy
maliy,0.38717917,789,28,640,640,maliy\images\4011616991.jpg,maliy
klikun,0.36103868,0,127,640,640,maliy\images\4011616991.jpg,maliy
shipun,0.20628217,0,62,640,640,maliy\images\4011616991.jpg,maliy
maliy,0.92708206,1228,546,640,640,maliy\images\4028866624.jpg,maliy
maliy,0.91966116,481,584,640,640,maliy\images\4028866624.jpg,maliy
maliy,0.805356,210,108,640,491,maliy\images\4029267348.jpg,maliy
maliy,0.62500376,131,177,418,357,maliy\images\4029267348.jpg,maliy
maliy,0.30390057,230,105,426,283,maliy\images\4029267348.jpg,maliy
maliy,0.949478,620,245,640,640,maliy\images\img_10.jpg,maliy
maliy,0.8980837,493,227,640,640,maliy\images\img_13.jpg,maliy
maliy,0.55916977,371,165,640,465,maliy\images\img_17.jpg,maliy
klikun,0.4477407,369,166,640,464,maliy\images\img_17.jpg,maliy
klikun,0.75438344,657,200,640,640,maliy\images\img_18.jpg,maliy
maliy,0.5659547,121,61,243,161,maliy\images\img_22.jpg,maliy
maliy,0.50969964,65,26,244,113,maliy\images\img_22.jpg,maliy
maliy,0.2960033,0,26,121,147,maliy\images\img_22.jpg,maliy
maliy,0.64114183,36,166,132,231,maliy\images\img_26.jpg,maliy
shipun,0.45106974,17,24,149,206,maliy\images\img_26.jpg,maliy
shipun,0.9141039,1,183,640,640,maliy\images\img_27.jpg,maliy
klikun,0.9728408,328,145,640,640,maliy\images\img_8.jpg,maliy
klikun,0.8757401,902,240,640,640,maliy\images\img_8.jpg,maliy
maliy,0.54232734,658,129,640,605,maliy\images\img_81.jpg,maliy
klikun,0.46793383,174,296,640,622,maliy\images\img_81.jpg,maliy
maliy,0.41791072,173,298,640,622,maliy\images\img_81.jpg,maliy
maliy,0.9469647,382,284,640,498,maliy\images\img_82.jpg,maliy
klikun,0.79929996,119,134,474,478,maliy\images\original (13).jpg,maliy
maliy,0.8360207,633,331,640,640,maliy\images\original (19).jpg,maliy
shipun,0.9348137,296,54,640,417,shipun\images\img_100.jpg,shipun
shipun,0.8985237,175,404,363,640,shipun\images\img_100.jpg,shipun
shipun,0.60858953,311,304,640,577,shipun\images\img_100.jpg,shipun
shipun,0.96940815,542,321,640,640,shipun\images\img_1007.jpg,shipun
shipun,0.83346283,587,224,640,640,shipun\images\img_1008.jpg,shipun
shipun,0.96341324,0,312,640,640,shipun\images\img_1013.jpg,shipun
shipun,0.9717196,59,45,457,382,shipun\images\img_104.jpg,shipun
shipun,0.694911,386,346,640,640,shipun\images\img_1042.jpg,shipun
shipun,0.94884473,512,481,640,640,shipun\images\img_1043.jpg,shipun
shipun,0.92156214,482,162,640,640,shipun\images\img_1052.jpg,shipun
shipun,0.94926745,704,241,640,640,shipun\images\img_1073.jpg,shipun
shipun,0.9507602,1103,428,640,640,shipun\images\img_1085.jpg,shipun
shipun,0.77823883,539,157,640,640,shipun\images\img_1087.jpg,shipun
klikun,0.5512797,409,153,640,626,shipun\images\img_1109.jpg,shipun
shipun,0.95366544,678,189,640,640,shipun\images\img_1120.jpg,shipun
shipun,0.926912,105,106,640,532,shipun\images\img_1128.jpg,shipun
shipun,0.9533893,594,221,640,640,shipun\images\img_1139.jpg,shipun
shipun,0.8903946,88,49,383,288,shipun\images\img_114.jpg,shipun
shipun,0.97100604,334,459,640,640,shipun\images\img_1144.jpg,shipun
shipun,0.9321658,387,421,640,640,shipun\images\img_1147.jpg,shipun
shipun,0.970203,789,161,640,640,shipun\images\img_1154.jpg,shipun
klikun,0.887993,813,789,640,640,shipun\images\img_1154.jpg,shipun
shipun,0.97566617,292,675,640,640,shipun\images\img_1162.jpg,shipun
shipun,0.89003646,32,612,640,640,shipun\images\img_1167.jpg,shipun
shipun,0.85770214,225,147,640,530,shipun\images\img_1167.jpg,shipun
shipun,0.5126269,2,179,409,349,shipun\images\img_117.jpg,shipun
shipun,0.97945,143,139,640,438,shipun\images\img_1172.jpg,shipun
shipun,0.91008204,2,276,569,640,shipun\images\img_1212.jpg,shipun
shipun,0.9819174,59,94,542,380,shipun\images\img_1214.jpg,shipun
shipun,0.6519519,243,199,515,640,shipun\images\img_1230.jpg,shipun
shipun,0.9751123,235,111,640,347,shipun\images\img_1242.jpg,shipun
shipun,0.9667695,266,237,640,555,shipun\images\img_1250.jpg,shipun
shipun,0.9578278,307,146,640,449,shipun\images\img_1265.jpg,shipun
shipun,0.9668478,257,191,640,459,shipun\images\img_1272.jpg,shipun
shipun,0.37887344,187,153,304,422,shipun\images\img_1272.jpg,shipun
maliy,0.5523503,199,75,640,516,shipun\images\img_1273.jpg,shipun
shipun,0.55236024,125,65,640,547,shipun\images\img_1292.jpg,shipun
maliy,0.11781432,122,65,640,543,shipun\images\img_1292.jpg,shipun
shipun,0.8938446,7,70,640,640,shipun\images\img_1303.jpg,shipun
shipun,0.20985611,709,306,640,640,shipun\images\img_1303.jpg,shipun
shipun,0.9774026,17,130,569,434,shipun\images\img_1306.jpg,shipun
shipun,0.9567495,253,696,640,640,shipun\images\img_131.jpg,shipun
shipun,0.9680849,250,72,593,450,shipun\images\img_1310.jpg,shipun
shipun,0.8962863,385,117,640,609,shipun\images\img_1311.jpg,shipun
shipun,0.97347444,126,342,476,640,shipun\images\img_1314.jpg,shipun
shipun,0.38816324,312,48,640,622,shipun\images\img_1329.jpg,shipun
shipun,0.9132544,320,172,640,640,shipun\images\img_1330.jpg,shipun
shipun,0.6345672,169,82,640,640,shipun\images\img_1337.jpg,shipun
shipun,0.9681301,253,407,640,640,shipun\images\img_1353.jpg,shipun
shipun,0.9462613,133,211,640,640,shipun\images\img_1358.jpg,shipun
shipun,0.78197926,515,503,640,640,shipun\images\img_138.jpg,shipun
shipun,0.9655429,368,374,640,640,shipun\images\img_1384.jpg,shipun
shipun,0.9013787,200,134,640,640,shipun\images\img_1386.jpg,shipun
maliy,0.55957234,2,947,281,640,shipun\images\img_1386.jpg,shipun
klikun,0.12193906,0,953,277,640,shipun\images\img_1386.jpg,shipun
shipun,0.9682355,577,303,640,640,shipun\images\img_1389.jpg,shipun
shipun,0.88579816,797,52,640,640,shipun\images\img_1407.jpg,shipun
shipun,0.8616518,87,69,640,397,shipun\images\img_1418.jpg,shipun
shipun,0.96357846,353,198,640,519,shipun\images\img_1421.jpg,shipun
shipun,0.5007763,125,38,640,531,shipun\images\img_1424.jpg,shipun
shipun,0.9619118,782,164,640,640,shipun\images\img_1425.jpg,shipun
shipun,0.976182,296,396,640,640,shipun\images\img_1427.jpg,shipun
shipun,0.9297664,187,637,640,640,shipun\images\img_1445.jpg,shipun
shipun,0.9403394,0,181,640,640,shipun\images\img_1449.jpg,shipun
shipun,0.9767696,508,372,640,640,shipun\images\img_1452.jpg,shipun
shipun,0.97619873,118,239,640,640,shipun\images\img_1456.jpg,shipun
shipun,0.96391577,613,256,640,640,shipun\images\img_1457.jpg,shipun
shipun,0.89989233,537,86,640,640,shipun\images\img_1459.jpg,shipun
shipun,0.78375095,526,392,640,640,shipun\images\img_1472.jpg,shipun
shipun,0.9504804,156,331,640,640,shipun\images\img_1487.jpg,shipun
shipun,0.90450037,294,382,640,640,shipun\images\img_1493.jpg,shipun
shipun,0.7969455,413,726,640,640,shipun\images\img_1493.jpg,shipun
shipun,0.9523585,290,66,640,640,shipun\images\img_1507.jpg,shipun
shipun,0.3221179,1887,998,640,640,shipun\images\img_1507.jpg,shipun
shipun,0.92571884,603,446,640,640,shipun\images\img_1511.jpg,shipun
shipun,0.8105981,840,318,640,640,shipun\images\img_1513.jpg,shipun
shipun,0.8709852,139,143,640,640,shipun\images\img_1521.jpg,shipun
shipun,0.52018815,987,398,640,640,shipun\images\img_1521.jpg,shipun
shipun,0.9524266,633,435,640,640,shipun\images\img_1526.jpg,shipun
shipun,0.98261726,680,381,640,640,shipun\images\img_1536.jpg,shipun
shipun,0.89364636,1005,389,640,640,shipun\images\img_1549.jpg,shipun
shipun,0.82250637,486,349,640,640,shipun\images\img_1549.jpg,shipun
shipun,0.9557105,144,186,640,640,shipun\images\img_1551.jpg,shipun
shipun,0.86743945,2,124,640,640,shipun\images\img_1567.jpg,shipun
shipun,0.69110286,994,139,640,640,shipun\images\img_1567.jpg,shipun
shipun,0.9528993,0,78,640,640,shipun\images\img_160.jpg,shipun
shipun,0.96532255,141,427,640,640,shipun\images\img_1603.jpg,shipun
shipun,0.945389,199,62,640,615,shipun\images\img_161.jpg,shipun
shipun,0.926522,394,473,640,640,shipun\images\img_1613.jpg,shipun
shipun,0.950106,0,331,640,640,shipun\images\img_1615.jpg,shipun
shipun,0.9680956,1092,253,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.9006913,909,745,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.87489533,1018,697,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.74682784,771,709,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.7215906,602,668,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.65749097,421,629,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.40043536,583,582,640,640,shipun\images\img_1616.jpg,shipun
shipun,0.9713356,26,245,640,640,shipun\images\img_1618.jpg,shipun
shipun,0.9071057,1087,804,640,640,shipun\images\img_1618.jpg,shipun
shipun,0.8368191,776,721,640,640,shipun\images\img_1618.jpg,shipun
shipun,0.80293816,1310,967,640,640,shipun\images\img_1618.jpg,shipun
shipun,0.22091645,897,639,640,640,shipun\images\img_1618.jpg,shipun
shipun,0.17167704,68,129,211,249,shipun\images\img_1618.jpg,shipun
shipun,0.97830087,334,175,640,640,shipun\images\img_1630.jpg,shipun
shipun,0.9352423,378,261,640,640,shipun\images\img_1631.jpg,shipun
shipun,0.9580769,442,334,640,640,shipun\images\img_1635.jpg,shipun
shipun,0.9325821,151,368,640,640,shipun\images\img_1654.jpg,shipun
shipun,0.93111825,1143,185,640,640,shipun\images\img_1670.jpg,shipun
shipun,0.7501596,569,568,640,640,shipun\images\img_1670.jpg,shipun
shipun,0.95000577,208,455,640,640,shipun\images\img_1676.jpg,shipun
shipun,0.8653739,42,71,640,558,shipun\images\img_168.jpg,shipun
shipun,0.92063016,323,41,640,415,shipun\images\img_1689.jpg,shipun
shipun,0.80912495,165,500,441,640,shipun\images\img_1689.jpg,shipun
shipun,0.4035355,74,531,171,622,shipun\images\img_1689.jpg,shipun
shipun,0.8685942,789,485,640,640,shipun\images\img_1695.jpg,shipun
shipun,0.119824775,3,830,64,640,shipun\images\img_1695.jpg,shipun
shipun,0.9812308,526,112,640,640,shipun\images\img_1704.jpg,shipun
shipun,0.85848534,429,130,640,640,shipun\images\img_1706.jpg,shipun
shipun,0.9737796,680,242,640,640,shipun\images\img_1708.jpg,shipun
shipun,0.4964517,218,150,640,640,shipun\images\img_172.jpg,shipun
shipun,0.9743928,298,464,640,640,shipun\images\img_1723.jpg,shipun
shipun,0.7259745,2,56,640,565,shipun\images\img_173.jpg,shipun
shipun,0.15264155,0,219,285,467,shipun\images\img_173.jpg,shipun
shipun,0.8994692,135,376,640,640,shipun\images\img_1734.jpg,shipun
shipun,0.96830124,224,147,640,640,shipun\images\img_1740.jpg,shipun
shipun,0.97458833,204,304,640,640,shipun\images\img_1764.jpg,shipun
shipun,0.436261,440,327,640,640,shipun\images\img_1772.jpg,shipun
shipun,0.39184126,13,0,640,640,shipun\images\img_1772.jpg,shipun
shipun,0.9713661,944,202,640,640,shipun\images\img_1777.jpg,shipun
shipun,0.9681301,643,527,640,640,shipun\images\img_1782.jpg,shipun
shipun,0.975612,574,152,640,640,shipun\images\img_1797.jpg,shipun
shipun,0.9327118,588,57,640,640,shipun\images\img_1802.jpg,shipun
shipun,0.9772661,216,387,640,640,shipun\images\img_1824.jpg,shipun
shipun,0.97271764,107,67,599,453,shipun\images\img_1831.jpg,shipun
shipun,0.9214216,1,576,640,640,shipun\images\img_1835.jpg,shipun
shipun,0.95947975,87,86,640,566,shipun\images\img_1853.jpg,shipun
shipun,0.9072136,0,219,640,640,shipun\images\img_1860.jpg,shipun
shipun,0.4493789,49,126,640,640,shipun\images\img_1877.jpg,shipun
shipun,0.47806424,319,61,640,525,shipun\images\img_1898.jpg,shipun
shipun,0.94013894,282,153,609,471,shipun\images\img_1910.jpg,shipun
shipun,0.59381634,100,85,640,640,shipun\images\img_1918.jpg,shipun
shipun,0.9243579,114,222,640,640,shipun\images\img_1928.jpg,shipun
shipun,0.9781427,171,58,640,431,shipun\images\img_1942.jpg,shipun
shipun,0.7666617,0,50,640,640,shipun\images\img_1949.jpg,shipun
shipun,0.30507508,0,87,312,471,shipun\images\img_1949.jpg,shipun
shipun,0.95845735,351,84,640,640,shipun\images\img_195.jpg,shipun
shipun,0.80829775,158,166,640,640,shipun\images\img_1953.jpg,shipun
klikun,0.7207623,157,132,570,456,shipun\images\img_1974.jpg,shipun
shipun,0.84751016,7,1,640,640,shipun\images\img_1978.jpg,shipun
shipun,0.96863276,370,692,640,640,shipun\images\img_198.jpg,shipun
shipun,0.92980486,614,332,640,640,shipun\images\img_199.jpg,shipun
shipun,0.97172225,346,90,640,565,shipun\images\img_2032.jpg,shipun
shipun,0.9675686,270,182,640,511,shipun\images\img_2033.jpg,shipun
shipun,0.9778587,36,147,619,521,shipun\images\img_2055.jpg,shipun
shipun,0.92749584,2,86,640,596,shipun\images\img_2056.jpg,shipun
shipun,0.9661177,190,358,640,640,shipun\images\img_2067.jpg,shipun
shipun,0.5528927,96,0,640,640,shipun\images\img_2074.jpg,shipun
shipun,0.9286522,294,178,640,640,shipun\images\img_2093.jpg,shipun
shipun,0.17006901,894,931,640,640,shipun\images\img_2093.jpg,shipun
shipun,0.9357145,155,171,640,640,shipun\images\img_2095.jpg,shipun
shipun,0.92229813,52,220,369,465,shipun\images\img_2098.jpg,shipun
shipun,0.8286395,298,0,525,94,shipun\images\img_2098.jpg,shipun
shipun,0.69453454,455,473,563,640,shipun\images\img_2098.jpg,shipun
shipun,0.33468145,236,612,353,640,shipun\images\img_2098.jpg,shipun
shipun,0.9376903,523,190,640,640,shipun\images\img_21.jpg,shipun
shipun,0.7604936,1686,338,640,640,shipun\images\img_21.jpg,shipun
shipun,0.9698733,150,127,565,640,shipun\images\img_2100.jpg,shipun
shipun,0.9679432,532,704,640,640,shipun\images\img_2101.jpg,shipun
shipun,0.13818702,6,287,88,451,shipun\images\img_2101.jpg,shipun
shipun,0.9574627,460,257,640,640,shipun\images\img_2122.jpg,shipun
shipun,0.93536717,474,461,640,640,shipun\images\img_216.jpg,shipun
shipun,0.95618415,11,564,640,640,shipun\images\img_2162.jpg,shipun
shipun,0.9159531,401,207,640,640,shipun\images\img_2165.jpg,shipun
shipun,0.9162621,26,284,640,640,shipun\images\img_2178.jpg,shipun
shipun,0.9691313,702,222,640,640,shipun\images\img_2186.jpg,shipun
shipun,0.92937344,88,84,451,602,shipun\images\img_2225.jpg,shipun
shipun,0.39777687,1,86,640,640,shipun\images\img_2245.jpg,shipun
maliy,0.13483208,0,84,640,640,shipun\images\img_2245.jpg,shipun
shipun,0.9446512,252,172,640,640,shipun\images\img_2247.jpg,shipun
shipun,0.9540597,271,439,640,640,shipun\images\img_2263.jpg,shipun
shipun,0.9414926,368,258,640,592,shipun\images\img_2265.jpg,shipun
shipun,0.93391085,291,226,620,372,shipun\images\img_2268.jpg,shipun
